station_id,dayofweek,time_category,start_count,end_count,bike_availability_diff
5066.03,5,night,4.8,14.4,-9.6
5066.03,6,afternoon,43.2,44.2,-1.0
5066.03,6,evening,55.57142857142857,72.28571428571429,-16.714285714285715
5066.03,6,morning,50.57142857142857,15.428571428571429,35.142857142857146
5066.03,6,night,7.2,18.8,-11.6
5066.03,7,afternoon,57.0,45.0,12.0
5066.03,7,evening,44.857142857142854,60.42857142857143,-15.571428571428571
5066.03,7,morning,32.857142857142854,11.857142857142858,21.0
5066.03,7,night,22.4,30.8,-8.4
5068.02,1,afternoon,348.2,368.0,-19.8
5068.02,1,evening,254.0,261.0,-7.0
5068.02,1,morning,122.71428571428571,108.71428571428571,14.0
5068.02,1,night,172.8,139.0,33.8
5068.02,2,afternoon,185.4,189.0,-3.6
5068.02,2,evening,240.28571428571428,248.85714285714286,-8.571428571428571
5068.02,2,morning,116.14285714285714,107.85714285714286,8.285714285714286
5068.02,2,night,40.6,29.0,11.6
5068.02,3,afternoon,171.8,185.2,-13.4
5068.02,3,evening,293.2857142857143,282.85714285714283,10.428571428571429
5068.02,3,morning,130.85714285714286,127.28571428571429,3.5714285714285716
5068.02,3,night,51.8,34.4,17.4
5068.02,4,afternoon,178.4,193.2,-14.8
5068.02,4,evening,294.2857142857143,283.42857142857144,10.857142857142858
5068.02,4,morning,134.57142857142858,133.14285714285714,1.4285714285714286
5068.02,4,night,43.6,39.4,4.2
5068.02,5,afternoon,185.8,191.0,-5.2
5068.02,5,evening,295.57142857142856,304.57142857142856,-9.0
5068.02,5,morning,134.0,140.42857142857142,-6.428571428571429
5068.02,5,night,51.6,39.4,12.2
5068.02,6,afternoon,249.8,244.8,5.0
5068.02,6,evening,279.85714285714283,309.57142857142856,-29.714285714285715
5068.02,6,morning,127.0,137.14285714285714,-10.142857142857142
5068.02,6,night,75.8,57.8,18.0
5068.02,7,afternoon,350.0,351.4,-1.4
5068.02,7,evening,277.57142857142856,289.85714285714283,-12.285714285714286
5068.02,7,morning,134.14285714285714,122.0,12.142857142857142
5068.02,7,night,171.8,145.4,26.4
5073.07,1,afternoon,200.0,180.2,19.8
5073.07,1,evening,106.0,138.14285714285714,-32.142857142857146
5073.07,1,morning,93.71428571428571,68.42857142857143,25.285714285714285
5073.07,1,night,34.2,55.6,-21.4
5073.07,2,afternoon,141.4,120.8,20.6
5073.07,2,evening,132.85714285714286,158.0,-25.142857142857142
5073.07,2,morning,96.85714285714286,103.57142857142857,-6.714285714285714
5073.07,2,night,13.6,20.4,-6.8
5073.07,3,afternoon,135.0,122.6,12.4
5073.07,3,evening,175.85714285714286,185.0,-9.142857142857142
5073.07,3,morning,114.28571428571429,131.57142857142858,-17.285714285714285
5073.07,3,night,8.6,12.4,-3.8
5073.07,4,afternoon,137.8,116.4,21.4
5073.07,4,evening,165.57142857142858,170.85714285714286,-5.285714285714286
5073.07,4,morning,101.85714285714286,108.42857142857143,-6.571428571428571
5073.07,4,night,12.0,16.2,-4.2
5073.07,5,afternoon,141.2,126.0,15.2
5073.07,5,evening,168.71428571428572,168.42857142857142,0.2857142857142857
5073.07,5,morning,109.28571428571429,114.42857142857143,-5.142857142857143
5073.07,5,night,15.8,13.6,2.2
5073.07,6,afternoon,174.6,144.4,30.2
5073.07,6,evening,135.85714285714286,145.85714285714286,-10.0
5073.07,6,morning,95.14285714285714,90.14285714285714,5.0
5073.07,6,night,19.8,27.0,-7.2
5073.07,7,afternoon,189.8,170.6,19.2
5073.07,7,evening,101.42857142857143,130.57142857142858,-29.142857142857142
5073.07,7,morning,91.0,67.57142857142857,23.428571428571427
5073.07,7,night,23.2,45.6,-22.4
5073.07_Pillar,2,afternoon,2.0,1.0,1.0
5073.07_Pillar,2,evening,1.0,1.0,0.0
5073.07_Pillar,3,morning,1.0,1.0,0.0
5073.07_Pillar,7,afternoon,1.0,0.6666666666666666,0.3333333333333333
5073.07_Pillar,7,evening,1.5,0.5,1.0
5074.08,1,afternoon,57.2,48.4,8.8
5074.08,1,evening,37.285714285714285,50.285714285714285,-13.0
5074.08,1,morning,28.571428571428573,13.285714285714286,15.285714285714286
5074.08,1,night,13.8,25.2,-11.4
5074.08,2,afternoon,62.2,53.4,8.8
5074.08,2,evening,44.42857142857143,60.57142857142857,-16.142857142857142
5074.08,2,morning,56.142857142857146,27.428571428571427,28.714285714285715
5074.08,2,night,6.6,11.6,-5.0
5074.08,3,afternoon,57.4,46.6,10.8
5074.08,3,evening,45.57142857142857,64.42857142857143,-18.857142857142858
5074.08,3,morning,63.57142857142857,25.714285714285715,37.857142857142854
5074.08,3,night,4.6,8.2,-3.6
5074.08,4,afternoon,59.8,61.2,-1.4
5074.08,4,evening,51.0,57.57142857142857,-6.571428571428571
5074.08,4,morning,77.71428571428571,29.571428571428573,48.142857142857146
5074.08,4,night,5.75,18.0,-12.25
5074.08,5,afternoon,62.0,49.0,13.0
5074.08,5,evening,42.285714285714285,49.857142857142854,-7.571428571428571
5074.08,5,morning,68.85714285714286,26.285714285714285,42.57142857142857
5074.08,5,night,5.6,18.4,-12.8
5074.08,6,afternoon,60.6,51.6,9.0
5074.08,6,evening,48.285714285714285,56.57142857142857,-8.285714285714286
5074.08,6,morning,63.42857142857143,22.0,41.42857142857143
5074.08,6,night,4.2,21.4,-17.2
5074.08,7,afternoon,66.4,50.0,16.4
5074.08,7,evening,39.857142857142854,44.857142857142854,-5.0
5074.08,7,morning,40.857142857142854,18.285714285714285,22.571428571428573
5074.08,7,night,14.0,33.2,-19.2
5076.04,1,afternoon,126.6,110.8,15.8
5076.04,1,evening,70.28571428571429,98.42857142857143,-28.142857142857142
5076.04,1,morning,64.85714285714286,34.0,30.857142857142858
5076.04,1,night,42.4,52.2,-9.8
5076.04,2,afternoon,78.0,77.0,1.0
5076.04,2,evening,84.71428571428571,132.57142857142858,-47.857142857142854
5076.04,2,morning,68.85714285714286,28.714285714285715,40.142857142857146
5076.04,2,night,10.8,18.0,-7.2
5076.04,3,afternoon,63.2,69.8,-6.6
5076.04,3,evening,97.28571428571429,149.57142857142858,-52.285714285714285
5076.04,3,morning,82.85714285714286,32.285714285714285,50.57142857142857
5076.04,3,night,12.2,18.8,-6.6
5076.04,4,afternoon,68.8,71.8,-3.0
5076.04,4,evening,94.57142857142857,144.71428571428572,-50.142857142857146
5076.04,4,morning,88.0,35.42857142857143,52.57142857142857
5076.04,4,night,11.6,13.2,-1.6
5076.04,5,afternoon,72.2,70.8,1.4
5076.04,5,evening,89.42857142857143,134.85714285714286,-45.42857142857143
5076.04,5,morning,94.14285714285714,35.857142857142854,58.285714285714285
5076.04,5,night,11.8,21.0,-9.2
5076.04,6,afternoon,98.2,92.8,5.4
5076.04,6,evening,97.71428571428571,122.71428571428571,-25.0
5076.04,6,morning,78.14285714285714,34.857142857142854,43.285714285714285
5076.04,6,night,19.6,40.6,-21.0
5076.04,7,afternoon,137.6,130.2,7.4
5076.04,7,evening,81.57142857142857,113.71428571428571,-32.142857142857146
5076.04,7,morning,68.0,30.857142857142858,37.142857142857146
5076.04,7,night,38.8,63.2,-24.4
5082.08,1,afternoon,84.6,106.4,-21.8
5082.08,1,evening,70.42857142857143,70.42857142857143,0.0
5082.08,1,morning,24.714285714285715,28.0,-3.2857142857142856
5082.08,1,night,95.0,42.0,53.0
5082.08,2,afternoon,53.8,62.8,-9.0
5082.08,2,evening,75.0,63.714285714285715,11.285714285714286
5082.08,2,morning,19.142857142857142,29.285714285714285,-10.142857142857142
5082.08,2,night,18.0,8.6,9.4
5082.08,3,afternoon,58.0,60.8,-2.8
5082.08,3,evening,92.85714285714286,91.57142857142857,1.2857142857142858
5082.08,3,morning,27.428571428571427,38.0,-10.571428571428571
5082.08,3,night,10.8,5.6,5.2
5082.08,4,afternoon,57.6,65.0,-7.4
5082.08,4,evening,93.71428571428571,85.42857142857143,8.285714285714286
5082.08,4,morning,25.857142857142858,38.142857142857146,-12.285714285714286
5082.08,4,night,12.4,6.4,6.0
5082.08,5,afternoon,51.8,61.8,-10.0
5082.08,5,evening,88.42857142857143,89.57142857142857,-1.1428571428571428
5082.08,5,morning,24.142857142857142,34.857142857142854,-10.714285714285714
5082.08,5,night,19.8,12.6,7.2
5082.08,6,afternoon,61.0,67.8,-6.8
5082.08,6,evening,80.85714285714286,90.71428571428571,-9.857142857142858
5082.08,6,morning,20.0,33.857142857142854,-13.857142857142858
5082.08,6,night,46.8,20.0,26.8
5082.08,7,afternoon,91.4,108.6,-17.2
5082.08,7,evening,91.71428571428571,112.0,-20.285714285714285
5082.08,7,morning,22.285714285714285,29.0,-6.714285714285714
5082.08,7,night,102.2,42.0,60.2
5084.03,1,afternoon,78.6,78.6,0.0
5084.03,1,evening,53.857142857142854,52.714285714285715,1.1428571428571428
5084.03,1,morning,27.857142857142858,38.42857142857143,-10.571428571428571
5084.03,1,night,34.4,37.6,-3.2
5084.03,2,afternoon,70.6,66.2,4.4
5084.03,2,evening,68.57142857142857,75.28571428571429,-6.714285714285714
5084.03,2,morning,48.57142857142857,39.714285714285715,8.857142857142858
5084.03,2,night,12.8,13.8,-1.0
5084.03,3,afternoon,73.4,67.6,5.8
5084.03,3,evening,76.14285714285714,82.71428571428571,-6.571428571428571
5084.03,3,morning,55.714285714285715,41.0,14.714285714285714
5084.03,3,night,17.0,18.0,-1.0
5084.03,4,afternoon,67.2,66.4,0.8
5084.03,4,evening,78.71428571428571,77.28571428571429,1.4285714285714286
5084.03,4,morning,59.857142857142854,50.42857142857143,9.428571428571429
5084.03,4,night,15.8,16.6,-0.8
5084.03,5,afternoon,68.8,64.6,4.2
5084.03,5,evening,81.71428571428571,91.85714285714286,-10.142857142857142
5084.03,5,morning,56.42857142857143,42.57142857142857,13.857142857142858
5084.03,5,night,17.0,21.8,-4.8
5084.03,6,afternoon,66.4,66.4,0.0
5084.03,6,evening,69.71428571428571,67.57142857142857,2.142857142857143
5084.03,6,morning,46.142857142857146,42.57142857142857,3.5714285714285716
5084.03,6,night,21.6,23.8,-2.2
5084.03,7,afternoon,77.4,86.4,-9.0
5084.03,7,evening,63.857142857142854,75.14285714285714,-11.285714285714286
5084.03,7,morning,24.714285714285715,31.0,-6.285714285714286
5084.03,7,night,29.6,30.8,-1.2
5090.06,1,afternoon,31.4,34.6,-3.2
5090.06,1,evening,27.142857142857142,23.571428571428573,3.5714285714285716
5090.06,1,morning,10.571428571428571,13.0,-2.4285714285714284
5090.06,1,night,25.8,10.6,15.2
5090.06,2,afternoon,41.6,31.4,10.2
5090.06,2,evening,45.714285714285715,35.142857142857146,10.571428571428571
5090.06,2,morning,12.285714285714286,24.857142857142858,-12.571428571428571
5090.06,2,night,6.75,2.75,4.0
5090.06,3,afternoon,44.2,34.0,10.2
5090.06,3,evening,49.0,43.857142857142854,5.142857142857143
5090.06,3,morning,11.857142857142858,31.142857142857142,-19.285714285714285
5090.06,3,night,5.5,2.75,2.75
5090.06,4,afternoon,46.2,31.2,15.0
5090.06,4,evening,42.857142857142854,37.285714285714285,5.571428571428571
5090.06,4,morning,14.571428571428571,31.857142857142858,-17.285714285714285
5090.06,4,night,4.2,2.8,1.4
5090.06,5,afternoon,36.2,29.8,6.4
5090.06,5,evening,51.42857142857143,44.42857142857143,7.0
5090.06,5,morning,13.857142857142858,30.142857142857142,-16.285714285714285
5090.06,5,night,4.0,3.6,0.4
5090.06,6,afternoon,52.0,42.6,9.4
5090.06,6,evening,44.857142857142854,52.57142857142857,-7.714285714285714
5090.06,6,morning,13.857142857142858,27.285714285714285,-13.428571428571429
5090.06,6,night,15.4,7.6,7.8
5090.06,7,afternoon,48.8,49.6,-0.8
5090.06,7,evening,34.42857142857143,44.142857142857146,-9.714285714285714
5090.06,7,morning,13.857142857142858,21.857142857142858,-8.0
5090.06,7,night,30.8,12.8,18.0
5093.01,1,afternoon,111.0,115.0,-4.0
5093.01,1,evening,72.28571428571429,99.85714285714286,-27.571428571428573
5093.01,1,morning,49.285714285714285,30.0,19.285714285714285
5093.01,1,night,44.6,46.4,-1.8
5093.01,2,afternoon,65.6,72.8,-7.2
5093.01,2,evening,75.14285714285714,110.42857142857143,-35.285714285714285
5093.01,2,morning,79.28571428571429,37.857142857142854,41.42857142857143
5093.01,2,night,13.6,14.6,-1.0
5093.01,3,afternoon,77.4,78.6,-1.2
5093.01,3,evening,92.28571428571429,147.14285714285714,-54.857142857142854
5093.01,3,morning,90.14285714285714,37.0,53.142857142857146
5093.01,3,night,12.4,15.2,-2.8
5093.01,4,afternoon,84.2,87.2,-3.0
5093.01,4,evening,81.57142857142857,129.85714285714286,-48.285714285714285
5093.01,4,morning,105.57142857142857,39.57142857142857,66.0
5093.01,4,night,10.6,19.8,-9.2
5093.01,5,afternoon,76.8,75.2,1.6
5093.01,5,evening,77.14285714285714,125.85714285714286,-48.714285714285715
5093.01,5,morning,89.57142857142857,37.142857142857146,52.42857142857143
5093.01,5,night,15.2,21.4,-6.2
5093.01,6,afternoon,89.6,84.4,5.2
5093.01,6,evening,87.28571428571429,117.42857142857143,-30.142857142857142
5093.01,6,morning,86.71428571428571,43.57142857142857,43.142857142857146
5093.01,6,night,18.2,27.0,-8.8
5093.01,7,afternoon,106.2,113.8,-7.6
5093.01,7,evening,80.0,103.85714285714286,-23.857142857142858
5093.01,7,morning,49.0,29.142857142857142,19.857142857142858
5093.01,7,night,36.4,46.6,-10.2
5096.12,1,afternoon,537.4,537.6,-0.2
5096.12,1,evening,271.2857142857143,254.42857142857142,16.857142857142858
5096.12,1,morning,120.28571428571429,144.42857142857142,-24.142857142857142
5096.12,1,night,47.4,48.6,-1.2
5096.12,2,afternoon,282.0,289.6,-7.6
5096.12,2,evening,246.85714285714286,239.71428571428572,7.142857142857143
5096.12,2,morning,125.14285714285714,141.14285714285714,-16.0
5096.12,2,night,16.2,17.4,-1.2
5096.12,3,afternoon,222.8,216.8,6.0
5096.12,3,evening,308.14285714285717,280.2857142857143,27.857142857142858
5096.12,3,morning,124.14285714285714,150.57142857142858,-26.428571428571427
5096.12,3,night,21.8,18.6,3.2
5096.12,4,afternoon,241.2,252.0,-10.8
5096.12,4,evening,318.57142857142856,301.14285714285717,17.428571428571427
5096.12,4,morning,145.85714285714286,162.71428571428572,-16.857142857142858
5096.12,4,night,22.6,21.2,1.4
5096.12,5,afternoon,262.2,266.8,-4.6
5096.12,5,evening,341.0,312.85714285714283,28.142857142857142
5096.12,5,morning,142.42857142857142,165.0,-22.571428571428573
5096.12,5,night,21.6,17.8,3.8
5096.12,6,afternoon,309.4,314.2,-4.8
5096.12,6,evening,308.7142857142857,306.2857142857143,2.4285714285714284
5096.12,6,morning,120.14285714285714,141.28571428571428,-21.142857142857142
5096.12,6,night,29.0,27.8,1.2
5096.12,7,afternoon,512.4,517.2,-4.8
5096.12,7,evening,317.7142857142857,292.42857142857144,25.285714285714285
5096.12,7,morning,122.71428571428571,136.71428571428572,-14.0
5096.12,7,night,51.0,53.0,-2.0
5097.02,1,afternoon,30.4,18.0,12.4
5097.02,1,evening,15.0,20.714285714285715,-5.714285714285714
5097.02,1,morning,19.571428571428573,8.142857142857142,11.428571428571429
5097.02,1,night,4.25,10.0,-5.75
5097.02,2,afternoon,26.8,20.4,6.4
5097.02,2,evening,15.142857142857142,19.285714285714285,-4.142857142857143
5097.02,2,morning,22.285714285714285,9.714285714285714,12.571428571428571
5097.02,2,night,2.0,3.8,-1.8
5097.02,3,afternoon,20.4,15.6,4.8
5097.02,3,evening,13.857142857142858,24.0,-10.142857142857142
5097.02,3,morning,21.142857142857142,8.428571428571429,12.714285714285714
5097.02,3,night,2.0,2.0,0.0
5097.02,4,afternoon,23.0,21.2,1.8
5097.02,4,evening,16.285714285714285,21.0,-4.714285714285714
5097.02,4,morning,26.142857142857142,9.857142857142858,16.285714285714285
5097.02,4,night,3.0,4.666666666666667,-1.6666666666666667
5097.02,5,afternoon,21.4,17.6,3.8
5097.02,5,evening,15.285714285714286,20.857142857142858,-5.571428571428571
5097.02,5,morning,26.857142857142858,10.571428571428571,16.285714285714285
5097.02,5,night,2.2,3.4,-1.2
5097.02,6,afternoon,26.2,18.6,7.6
5097.02,6,evening,19.285714285714285,22.285714285714285,-3.0
5097.02,6,morning,22.571428571428573,10.714285714285714,11.857142857142858
5097.02,6,night,2.3333333333333335,7.333333333333333,-5.0
5097.02,7,afternoon,26.2,17.2,9.0
5097.02,7,evening,18.714285714285715,22.428571428571427,-3.7142857142857144
5097.02,7,morning,17.714285714285715,6.571428571428571,11.142857142857142
5097.02,7,night,5.333333333333333,11.666666666666666,-6.333333333333333
5099.02,1,afternoon,110.4,118.2,-7.8
5099.02,1,evening,88.0,71.0,17.0
5099.02,1,morning,28.571428571428573,44.42857142857143,-15.857142857142858
5099.02,1,night,72.8,43.6,29.2
5099.02,2,afternoon,78.2,75.4,2.8
5099.02,2,evening,92.85714285714286,67.28571428571429,25.571428571428573
5099.02,2,morning,39.714285714285715,76.14285714285714,-36.42857142857143
5099.02,2,night,18.8,8.6,10.2
5099.02,3,afternoon,89.2,76.0,13.2
5099.02,3,evening,110.57142857142857,79.71428571428571,30.857142857142858
5099.02,3,morning,38.857142857142854,75.85714285714286,-37.0
5099.02,3,night,13.2,8.2,5.0
5099.02,4,afternoon,84.2,76.6,7.6
5099.02,4,evening,129.85714285714286,97.57142857142857,32.285714285714285
5099.02,4,morning,39.285714285714285,78.14285714285714,-38.857142857142854
5099.02,4,night,13.8,13.2,0.6
5099.02,5,afternoon,83.4,75.4,8.0
5099.02,5,evening,119.28571428571429,94.85714285714286,24.428571428571427
5099.02,5,morning,41.714285714285715,79.71428571428571,-38.0
5099.02,5,night,9.4,9.0,0.4
5099.02,6,afternoon,114.0,100.6,13.4
5099.02,6,evening,114.0,114.28571428571429,-0.2857142857142857
5099.02,6,morning,34.285714285714285,68.42857142857143,-34.142857142857146
5099.02,6,night,22.8,15.0,7.8
5099.02,7,afternoon,118.8,129.6,-10.8
5099.02,7,evening,105.57142857142857,99.85714285714286,5.714285714285714
5099.02,7,morning,31.714285714285715,40.714285714285715,-9.0
5099.02,7,night,69.6,38.6,31.0
5099.03,1,afternoon,40.2,41.4,-1.2
5099.03,1,evening,24.857142857142858,25.857142857142858,-1.0
5099.03,1,morning,10.714285714285714,13.142857142857142,-2.4285714285714284
5099.03,1,night,17.4,10.2,7.2
5099.03,2,afternoon,25.8,25.0,0.8
5099.03,2,evening,28.142857142857142,26.857142857142858,1.2857142857142858
5099.03,2,morning,12.285714285714286,16.428571428571427,-4.142857142857143
5099.03,2,night,10.0,3.0,7.0
5099.03,3,afternoon,28.0,24.6,3.4
5099.03,3,evening,30.714285714285715,30.857142857142858,-0.14285714285714285
5099.03,3,morning,14.0,20.142857142857142,-6.142857142857143
5099.03,3,night,5.4,3.2,2.2
5099.03,4,afternoon,29.6,28.2,1.4
5099.03,4,evening,31.142857142857142,30.857142857142858,0.2857142857142857
5099.03,4,morning,17.0,23.428571428571427,-6.428571428571429
5099.03,4,night,4.5,4.0,0.5
5099.03,5,afternoon,30.0,29.6,0.4
5099.03,5,evening,29.142857142857142,27.857142857142858,1.2857142857142858
5099.03,5,morning,14.428571428571429,17.285714285714285,-2.857142857142857
5099.03,5,night,6.8,2.4,4.4
5099.03,6,afternoon,32.6,28.8,3.8
5099.03,6,evening,35.285714285714285,42.285714285714285,-7.0
5099.03,6,morning,15.142857142857142,18.571428571428573,-3.4285714285714284
5099.03,6,night,5.8,5.4,0.4
5099.03,7,afternoon,40.0,35.4,4.6
5099.03,7,evening,33.0,37.142857142857146,-4.142857142857143
5099.03,7,morning,11.285714285714286,14.428571428571429,-3.142857142857143
5099.03,7,night,20.6,11.0,9.6
5105.01,1,afternoon,355.6,336.4,19.2
5105.01,1,evening,175.57142857142858,188.57142857142858,-13.0
5105.01,1,morning,110.0,139.0,-29.0
5105.01,1,night,44.4,53.6,-9.2
5105.01,2,afternoon,429.6,332.4,97.2
5105.01,2,evening,377.42857142857144,269.42857142857144,108.0
5105.01,2,morning,203.0,341.2857142857143,-138.28571428571428
5105.01,2,night,14.0,19.8,-5.8
5105.01,3,afternoon,434.2,333.4,100.8
5105.01,3,evening,485.2857142857143,316.57142857142856,168.71428571428572
5105.01,3,morning,291.0,499.57142857142856,-208.57142857142858
5105.01,3,night,15.4,19.2,-3.8
5105.01,4,afternoon,489.6,347.8,141.8
5105.01,4,evening,446.0,299.14285714285717,146.85714285714286
5105.01,4,morning,280.7142857142857,527.7142857142857,-247.0
5105.01,4,night,15.4,28.2,-12.8
5105.01,5,afternoon,474.4,366.2,108.2
5105.01,5,evening,446.42857142857144,296.85714285714283,149.57142857142858
5105.01,5,morning,303.2857142857143,524.2857142857143,-221.0
5105.01,5,night,14.6,22.0,-7.4
5105.01,6,afternoon,489.0,411.6,77.4
5105.01,6,evening,315.0,252.57142857142858,62.42857142857143
5105.01,6,morning,226.0,390.2857142857143,-164.28571428571428
5105.01,6,night,21.2,29.4,-8.2
5105.01,7,afternoon,347.8,339.4,8.4
5105.01,7,evening,202.71428571428572,204.42857142857142,-1.7142857142857142
5105.01,7,morning,120.57142857142857,133.28571428571428,-12.714285714285714
5105.01,7,night,31.6,57.6,-26.0
5106.04,1,afternoon,49.6,40.4,9.2
5106.04,1,evening,33.42857142857143,41.142857142857146,-7.714285714285714
5106.04,1,morning,33.42857142857143,14.428571428571429,19.0
5106.04,1,night,20.8,28.8,-8.0
5106.04,2,afternoon,35.2,38.0,-2.8
5106.04,2,evening,39.285714285714285,58.285714285714285,-19.0
5106.04,2,morning,47.285714285714285,16.714285714285715,30.571428571428573
5106.04,2,night,4.2,14.2,-10.0
5106.04,3,afternoon,32.0,33.8,-1.8
5106.04,3,evening,28.714285714285715,59.857142857142854,-31.142857142857142
5106.04,3,morning,56.142857142857146,15.285714285714286,40.857142857142854
5106.04,3,night,2.8,10.2,-7.4
5106.04,4,afternoon,32.0,35.2,-3.2
5106.04,4,evening,41.857142857142854,62.0,-20.142857142857142
5106.04,4,morning,58.857142857142854,13.142857142857142,45.714285714285715
5106.04,4,night,4.4,16.4,-12.0
5106.04,5,afternoon,27.6,36.6,-9.0
5106.04,5,evening,39.142857142857146,58.42857142857143,-19.285714285714285
5106.04,5,morning,53.0,17.571428571428573,35.42857142857143
5106.04,5,night,6.4,18.4,-12.0
5106.04,6,afternoon,44.8,46.4,-1.6
5106.04,6,evening,40.857142857142854,54.0,-13.142857142857142
5106.04,6,morning,50.42857142857143,15.714285714285714,34.714285714285715
5106.04,6,night,8.0,19.0,-11.0
5106.04,7,afternoon,48.8,42.2,6.6
5106.04,7,evening,37.285714285714285,48.714285714285715,-11.428571428571429
5106.04,7,morning,35.42857142857143,12.714285714285714,22.714285714285715
5106.04,7,night,11.0,22.0,-11.0
5108.01,1,afternoon,405.8,382.4,23.4
5108.01,1,evening,190.0,247.57142857142858,-57.57142857142857
5108.01,1,morning,146.57142857142858,100.14285714285714,46.42857142857143
5108.01,1,night,81.6,111.8,-30.2
5108.01,2,afternoon,230.2,200.6,29.6
5108.01,2,evening,210.28571428571428,280.2857142857143,-70.0
5108.01,2,morning,166.0,117.85714285714286,48.142857142857146
5108.01,2,night,17.0,28.0,-11.0
5108.01,3,afternoon,224.6,203.4,21.2
5108.01,3,evening,265.0,347.2857142857143,-82.28571428571429
5108.01,3,morning,186.42857142857142,131.57142857142858,54.857142857142854
5108.01,3,night,12.2,21.4,-9.2
5108.01,4,afternoon,220.0,191.8,28.2
5108.01,4,evening,260.2857142857143,342.0,-81.71428571428571
5108.01,4,morning,207.85714285714286,138.0,69.85714285714286
5108.01,4,night,17.2,28.4,-11.2
5108.01,5,afternoon,220.6,208.4,12.2
5108.01,5,evening,291.85714285714283,341.85714285714283,-50.0
5108.01,5,morning,208.71428571428572,136.28571428571428,72.42857142857143
5108.01,5,night,32.0,44.0,-12.0
5108.01,6,afternoon,286.6,261.0,25.6
5108.01,6,evening,275.2857142857143,305.7142857142857,-30.428571428571427
5108.01,6,morning,184.42857142857142,127.28571428571429,57.142857142857146
5108.01,6,night,34.2,62.0,-27.8
5108.01,7,afternoon,373.0,372.6,0.4
5108.01,7,evening,245.42857142857142,293.57142857142856,-48.142857142857146
5108.01,7,morning,149.42857142857142,96.0,53.42857142857143
5108.01,7,night,66.2,108.6,-42.4
5114.06,1,afternoon,438.8,403.0,35.8
5114.06,1,evening,208.71428571428572,304.0,-95.28571428571429
5114.06,1,morning,196.71428571428572,106.85714285714286,89.85714285714286
5114.06,1,night,29.6,75.4,-45.8
5114.06,2,afternoon,293.0,338.0,-45.0
5114.06,2,evening,259.14285714285717,363.7142857142857,-104.57142857142857
5114.06,2,morning,255.14285714285714,149.14285714285714,106.0
5114.06,2,night,15.6,27.2,-11.6
5114.06,3,afternoon,267.0,348.6,-81.6
5114.06,3,evening,274.7142857142857,376.2857142857143,-101.57142857142857
5114.06,3,morning,290.85714285714283,169.42857142857142,121.42857142857143
5114.06,3,night,13.6,16.4,-2.8
5114.06,4,afternoon,273.6,320.8,-47.2
5114.06,4,evening,306.57142857142856,410.0,-103.42857142857143
5114.06,4,morning,312.7142857142857,177.28571428571428,135.42857142857142
5114.06,4,night,9.8,17.2,-7.4
5114.06,5,afternoon,270.2,326.4,-56.2
5114.06,5,evening,284.2857142857143,378.7142857142857,-94.42857142857143
5114.06,5,morning,294.57142857142856,155.28571428571428,139.28571428571428
5114.06,5,night,14.2,23.2,-9.0
5114.06,6,afternoon,322.0,353.6,-31.6
5114.06,6,evening,289.42857142857144,332.85714285714283,-43.42857142857143
5114.06,6,morning,239.57142857142858,104.28571428571429,135.28571428571428
5114.06,6,night,12.0,26.2,-14.2
5114.06,7,afternoon,424.4,390.2,34.2
5114.06,7,evening,228.42857142857142,301.85714285714283,-73.42857142857143
5114.06,7,morning,198.0,91.42857142857143,106.57142857142857
5114.06,7,night,25.4,84.6,-59.2
5114.08,1,afternoon,295.0,313.2,-18.2
5114.08,1,evening,138.0,170.42857142857142,-32.42857142857143
5114.08,1,morning,144.42857142857142,86.71428571428571,57.714285714285715
5114.08,1,night,22.6,47.6,-25.0
5114.08,2,afternoon,153.2,171.0,-17.8
5114.08,2,evening,169.0,185.14285714285714,-16.142857142857142
5114.08,2,morning,150.14285714285714,136.14285714285714,14.0
5114.08,2,night,7.2,13.4,-6.2
5114.08,3,afternoon,158.2,151.8,6.4
5114.08,3,evening,213.57142857142858,246.57142857142858,-33.0
5114.08,3,morning,202.0,183.0,19.0
5114.08,3,night,6.25,11.75,-5.5
5114.08,4,afternoon,162.6,178.2,-15.6
5114.08,4,evening,231.71428571428572,258.2857142857143,-26.571428571428573
5114.08,4,morning,214.28571428571428,162.57142857142858,51.714285714285715
5114.08,4,night,5.6,8.4,-2.8
5114.08,5,afternoon,171.8,182.4,-10.6
5114.08,5,evening,221.0,238.85714285714286,-17.857142857142858
5114.08,5,morning,199.0,165.28571428571428,33.714285714285715
5114.08,5,night,9.8,16.2,-6.4
5114.08,6,afternoon,207.6,239.6,-32.0
5114.08,6,evening,197.57142857142858,199.28571428571428,-1.7142857142857142
5114.08,6,morning,154.71428571428572,98.85714285714286,55.857142857142854
5114.08,6,night,13.8,23.4,-9.6
5114.08,7,afternoon,272.8,282.4,-9.6
5114.08,7,evening,157.57142857142858,195.28571428571428,-37.714285714285715
5114.08,7,morning,137.57142857142858,78.0,59.57142857142857
5114.08,7,night,22.8,57.2,-34.4
5115.01,1,afternoon,63.4,53.0,10.4
5115.01,1,evening,33.857142857142854,46.714285714285715,-12.857142857142858
5115.01,1,morning,34.714285714285715,21.0,13.714285714285714
5115.01,1,night,15.6,26.0,-10.4
5115.01,2,afternoon,42.8,49.0,-6.2
5115.01,2,evening,40.142857142857146,57.142857142857146,-17.0
5115.01,2,morning,43.0,22.285714285714285,20.714285714285715
